tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:0.015812976888804457,0.5444821663233425,0.2361607805344753,0.26059769806116634
0.1,6000,62.83185307179586,2.1709079388110846,0.00048204253452869633,0.7201442380176832,2.5293827228874433,60.28554496028576,7.685460333289667e-05,2608.6035786377256
0.1,6000,62.83185307179586,2.591579188665106,0.002836255031765643,0.7059638789447602,2.2732263069015377,53.76683492676091,0.0001460410814821983,2275.5641547554274
0.1,6000,62.83185307179586,3.0937667005816545,0.009581431710774378,0.6512237933967584,2.2849675306802397,53.81125273792599,0.00021840954070480908,2085.775305333376
0.1,6000,62.83185307179586,3.6932664220683193,0.0024499369615872553,0.6889764631326464,3.1070916610568764,69.13573236420862,0.00035515311671213223,2301.253944093199
0.1,6000,62.83185307179586,4.408935186293411,7.41172024586571e-05,0.7613290331576799,5.054408754491124,105.90322437257196,0.001310379304370229,4393.594420808874
0.1,6000,62.83185307179586,5.263283840229962,0.00042515213300617556,0.7521159444153895,8.817020206951744,177.3354462876339,0.0008040759736047676,8093.622835340255
0.1,6000,62.83185307179586,6.283185307179586,0.0003791866799774657,0.7280044289873918,15.945372099931168,315.02879958716784,0.0018315918736538587,14550.536501426825
0.1,6000,62.83185307179586,7.500719855274338,0.0033452558270189022,0.7430348996384314,28.756946819841385,565.1259490651212,0.004973904579628652,26239.00756399514
0.1,6000,62.83185307179586,8.954184159270191,0.0035981669939555345,0.6549209904931894,51.045876029789454,1001.3822917796253,0.01194249463109616,46757.23519236289
0.1,6000,62.83185307179586,10.689295894946174,0.0019420078567437317,0.6975855839197298,89.47177459705024,1754.0330795834866,0.017681426146737067,82081.66946243607
0.1,6000,62.83185307179586,12.760631755760757,0.007036054419668952,0.7550896886176013,155.4101406117748,3045.9241323292517,0.004476531202329403,142675.12789753993
0.1,6000,62.83185307179586,15.233344123546667,0.004218698338230131,0.769845447780688,268.2481542260342,5256.916031503339,0.011544991770063504,246352.98160923243
0.1,6000,62.83185307179586,18.185210389887885,0.002385099419878443,0.7644884773539388,460.9930763086486,9033.826443285248,0.03694165430299798,423442.18693948735
0.1,6000,62.83185307179586,21.70907938811084,0.0031055107281743213,0.6988132808709241,789.8340224283261,15477.679174519903,0.1500173931945028,725559.1245128033
0.1,6000,62.83185307179586,25.91579188665106,0.005352409387729309,0.7202571639882125,1350.3799014003719,26462.04337681693,0.24972776985669043,1240543.0159582354
0.1,6000,62.83185307179586,30.93766700581654,0.005923873791890563,0.7405160570439121,2305.320245208219,45174.942907954806,0.9482182505378238,2117864.053299074
0.1,6000,62.83185307179586,36.932664220683186,0.0048765082668420934,0.7453489433832964,3931.4753975081676,77040.92447117818,0.057440855479625894,3611843.4904689803
0.1,6000,62.83185307179586,44.0893518629341,0.0059029794117390075,0.7311655931804733,6699.837167254521,131289.445633686,0.05029941722750664,6155193.105170183
0.1,6000,62.83185307179586,52.6328384022996,0.006333207617809166,0.7206042593883865,11411.74110236252,223623.5095586039,0.022280753910308704,10484119.470154272
0.1,6000,62.83185307179586,62.83185307179586,0.003469729302719481,0.717179616274808,19430.532615373508,380759.0936252477,0.03484823746839538,17851161.39618994
0.1,6000,125.66370614359172,2.1709079388110846,0.0035065363225530487,0.6047871461562756,4.260838965795937,94.23591995107445,0.0036647042156210848,6256.384529200586
0.1,6000,125.66370614359172,2.591579188665106,0.010237408777479636,0.5976143373101586,3.6505996728974957,80.85942436719989,0.0022875938445727764,5264.797500045134
0.1,6000,125.66370614359172,3.0937667005816545,0.0350790853771167,0.5720637326086577,3.3514229256308705,75.67226317061184,0.0019119568485212778,4412.236248424316
0.1,6000,125.66370614359172,3.6932664220683193,0.06611950736041682,0.4931816848917061,3.917392182809434,85.31947111250808,0.020069606263210645,3652.7430602346403
0.1,6000,125.66370614359172,4.408935186293411,0.05726344378593308,0.4027266282163788,5.697149122205949,118.01095453022513,0.01958081970467406,5169.3022721903935
0.1,6000,125.66370614359172,5.263283840229962,0.03278780493623757,0.4469205203107751,9.345212328870618,189.51210523898723,0.00950482118563782,10134.476861011031
0.1,6000,125.66370614359172,6.283185307179586,0.023490211733921434,0.4894876628660368,16.350814320022163,326.71670225168214,0.0790969644336336,18939.329965741643
0.1,6000,125.66370614359172,7.500719855274338,0.010529382688789932,0.5645643402385839,29.04424944229715,573.477671784868,0.2278000479746772,34319.97223038841
0.1,6000,125.66370614359172,8.954184159270191,0.005063805094865943,0.616371067627113,51.26297683674078,1007.2107267223815,0.2650231980750277,60950.694642962415
0.1,6000,125.66370614359172,10.689295894946174,0.0013927649522964404,0.6946423950326085,89.7022344391216,1759.4726709791007,1.8612954182437988,106799.58731701876
0.1,6000,125.66370614359172,12.760631755760757,0.000326540736272727,0.7727113458481019,155.813774329612,3054.3485016602936,2.7276694827273786,185442.63861815078
0.1,6000,125.66370614359172,15.233344123546667,0.006396857864825276,0.7565838352141617,269.0333559471376,5272.706331542879,5.288094116135653,319993.0532497153
0.1,6000,125.66370614359172,18.185210389887885,0.0010849705986419075,0.7639948644667937,462.5052656370803,9063.864652318303,12.446213419229025,549797.5875577631
0.1,6000,125.66370614359172,21.70907938811084,0.002555535183491749,0.7061130543783551,792.6451439393887,15532.972646431801,24.579939443421466,941823.7216399756
0.1,6000,125.66370614359172,25.91579188665106,0.004086393495417432,0.7690170959849723,1355.468358599392,26561.94993030785,14.421168631395696,1610033.846714704
0.1,6000,125.66370614359172,30.93766700581654,0.0020246209327595957,0.7303859879760135,2314.362659145324,45352.32051301405,10.711040794067214,2748347.0479626236
0.1,6000,125.66370614359172,36.932664220683186,0.003924821854925,0.7755986488072484,3947.3370792232913,77351.71962251063,18.297202520625433,4686721.856439223
0.1,6000,125.66370614359172,44.0893518629341,0.005046557993076498,0.7257150948907126,6727.4129029291,131829.79607036186,19.087272940581897,7986553.076687204
0.1,6000,125.66370614359172,52.6328384022996,0.004523225857337339,0.7328576226808512,11459.37404879151,224556.9046874116,22.95852127650869,13602981.458241051
0.1,6000,125.66370614359172,62.83185307179586,0.0006961335151588447,0.7337678469544335,19512.43766934582,382364.07797389873,24.685979023808613,23161028.44768262
0.1,6000,188.49555921538757,2.1709079388110846,0.19866762084640416,0.2889179577511429,6.387640778585188,151.9005468929302,0.0037090266274592103,5706.027592717573
0.1,6000,188.49555921538757,2.591579188665106,0.18927505068568623,0.2960668914210908,5.43692602825033,129.32885260827214,0.002511782698360846,4790.807572377201
0.1,6000,188.49555921538757,3.0937667005816545,0.17374130041497357,0.3036725773621783,4.836518326226487,115.0560264683051,0.0032572923234476317,3990.824402052977
0.1,6000,188.49555921538757,3.6932664220683193,0.13031796268210702,0.3279840499422554,4.99486238576995,115.2732296792097,0.006296792680231533,3256.577234338816
0.1,6000,188.49555921538757,4.408935186293411,0.05260822882342426,0.402791689087085,6.389624082214411,140.50269165850364,0.027385353888164723,5065.11478406393
0.1,6000,188.49555921538757,5.263283840229962,0.018861837198478344,0.4894864425603817,9.924373957880457,206.32243264684462,0.1765742877793001,9897.596973530211
0.1,6000,188.49555921538757,6.283185307179586,0.01647685422370557,0.5352871318426881,16.745161268984617,337.1179572581888,0.22510980598167407,18470.824843376435
0.1,6000,188.49555921538757,7.500719855274338,0.025178534097131035,0.5168894192319714,29.219566236362606,579.282552432823,0.7363393917790972,33437.77422213091
0.1,6000,188.49555921538757,8.954184159270191,0.017110085619965826,0.5050404834522735,51.37671962092376,1011.433801106657,2.832952850466995,59338.331326109175
0.1,6000,188.49555921538757,10.689295894946174,0.013863872273166928,0.52964325159493,89.81137681231094,1763.0398732989731,4.962394669804517,103915.37406288866
0.1,6000,188.49555921538757,12.760631755760757,0.00858047419280024,0.5603129007317135,155.88547368514583,3056.727291800127,16.985117032432083,180357.1025186663
0.1,6000,188.49555921538757,15.233344123546667,0.013437715727789519,0.5683378193480105,269.0766413145489,5274.082697159145,37.94231590919662,311120.72657106153
0.1,6000,188.49555921538757,18.185210389887885,0.010368050971384022,0.5805184680314217,462.54468165007614,9064.682860199,48.29993531755099,534434.4286611122
0.1,6000,188.49555921538757,21.70907938811084,0.007428178836703881,0.6086161935980052,792.6925052499394,15534.0910990355,69.6565522677447,915360.9333160165
0.1,6000,188.49555921538757,25.91579188665106,0.0009818597717041917,0.6829214506623509,1355.5380063769253,26564.140125049544,105.10547621186925,1564620.3776268824
0.1,6000,188.49555921538757,30.93766700581654,0.003258416488520109,0.746680700674638,2314.474434744859,45356.24062744553,167.58975183570874,2670613.8338793633
0.1,6000,188.49555921538757,36.932664220683186,0.002006301754515926,0.7586859021387522,3947.519474469981,77358.25021726674,272.8747983229114,4553904.670345843
0.1,6000,188.49555921538757,44.0893518629341,0.004584475998834323,0.7539466135089173,6727.7078264233905,131840.57790141198,450.63274094386725,7759906.627000003
0.1,6000,188.49555921538757,52.6328384022996,0.0016688090634198738,0.7537334406470125,11459.854670322346,224574.87583313053,750.6845029317483,13216571.4993961
0.1,6000,188.49555921538757,62.83185307179586,0.0020199108923671253,0.6915483506294259,19513.231477081932,382395.1575325126,1259.2646944205044,22502658.010111824
0.1,6000,251.32741228718345,2.1709079388110846,0.13586880204661603,0.35105497401354724,8.062873980336652,188.02999095336372,0.3977792922985036,9732.524598449378
0.1,6000,251.32741228718345,2.591579188665106,0.17704291969809965,0.30064910512963083,6.838746326104907,159.3946780513849,0.342279544120646,8111.118910153065
0.1,6000,251.32741228718345,3.0937667005816545,0.19320269382015776,0.2852526559230928,5.9684671026978116,139.52313551318295,0.23881682557246964,6763.937670839187
0.1,6000,251.32741228718345,3.6932664220683193,0.1715116866517064,0.2974107615051432,5.81539096331114,134.56788211913343,0.6759609427242909,5662.599530379474
