tau,intH,DintH,normax,epsilon,fidelity
0.01,0.2431113450972755,1.0895659633856566e-09,33.94112549695428,0.5555437029248265,0.01562656505702225
0.010115794542598982,0.2459264417978917,1.1021825437463988e-09,33.94112549695428,0.5555434259788199,0.015626602247837008
0.010232929922807542,0.24877413578199012,1.1149451806138737e-09,33.94112549695428,0.5555431425824047,0.015626640317747742
0.010351421666793436,0.2516548045083234,1.1278556373344947e-09,33.94112549695428,0.5555428525739938,0.015626679284870642
0.010471285480508996,0.25456882980641127,1.1409155900848206e-09,33.94112549695428,0.55554255579484,0.015626719182378845
0.010592537251772886,0.2575165979271504,1.15412676995625e-09,33.94112549695428,0.5555422520864086,0.015626760021900034
0.010715193052376065,0.2604984995940126,1.1674909280979216e-09,33.94112549695428,0.5555419413005588,0.015626801824605272
0.010839269140212033,0.2635149300548336,1.1810098383730101e-09,33.94112549695428,0.5555416232606707,0.01562684462391258
0.01096478196143185,0.266566289134204,1.1946852852698711e-09,33.94112549695428,0.555541297794681,0.015626888435069607
0.01109174815262401,0.26965298128646437,1.2085190888929016e-09,33.94112549695428,0.5555409647442509,0.01562693327936081
0.011220184543019636,0.2727754156493163,1.2225130817064035e-09,33.94112549695428,0.5555406239218998,0.015626979190505215
0.01135010815672315,0.2759340060980523,1.2366691147145357e-09,33.94112549695428,0.5555402751494903,0.015627026190042487
0.01148153621496883,0.27912917130041537,1.250989106684093e-09,33.94112549695428,0.555539918232708,0.015627074295972168
0.011614486138403426,0.2823613347720918,1.2654748388508247e-09,33.94112549695428,0.5555395529975464,0.01562712354414172
0.011748975549395297,0.28563092493284914,1.2801283863234786e-09,33.94112549695428,0.555539179241919,0.01562717396275172
0.011885022274370183,0.28893837516332155,1.2949515345119823e-09,33.94112549695428,0.555538796769368,0.01562722556874382
0.012022644346174132,0.2922841238624547,1.309946406934711e-09,33.94112549695428,0.5555384053643925,0.015627278394815484
0.012161860006463679,0.29566861450561444,1.3251148714551672e-09,33.94112549695428,0.5555380048376158,0.015627332480828378
0.012302687708123818,0.29909229570336987,1.3404589784622896e-09,33.94112549695428,0.5555375949686286,0.015627387840835893
0.01244514611771385,0.30255562126095503,1.35598072012336e-09,33.94112549695428,0.5555371755432295,0.01562744450458932
0.012589254117941675,0.30605905023842145,1.3716822819731175e-09,33.94112549695428,0.5555367463191476,0.015627502523754513
0.012735030810166616,0.3096030470114852,1.3875655685753087e-09,33.94112549695428,0.5555363070945867,0.015627561910104115
0.012882495516931342,0.31318808133308,1.4036328205963532e-09,33.94112549695428,0.555535857627823,0.01562762269474388
0.013031667784522994,0.31681462839562174,1.419886122631768e-09,33.94112549695428,0.5555353976671367,0.015627684927581643
0.013182567385564075,0.32048316889399564,1.4363276733351388e-09,33.94112549695428,0.555534926986535,0.01562774863269355
0.01333521432163324,0.32419418908927095,1.452959519138066e-09,33.94112549695428,0.5555344453296911,0.01562781383780744
0.013489628825916533,0.3279481808731549,1.4697840427374542e-09,33.94112549695428,0.5555339524435347,0.01562788058959255
0.013645831365889245,0.33174564183319255,1.4868033429318687e-09,33.94112549695428,0.5555334480445492,0.01562794892655879
0.013803842646028852,0.33558707531872084,1.504019711074181e-09,33.94112549695428,0.555532931893981,0.015628018873289278
0.013963683610559377,0.33947299050758706,1.5214354385172622e-09,33.94112549695428,0.5555324037131607,0.015628090470792447
0.01412537544622754,0.3434039024736405,1.5390528306001919e-09,33.94112549695428,0.5555318631966865,0.01562816377635106
0.01428893958511103,0.34738033225500475,1.556874222477609e-09,33.94112549695428,0.5555313100855268,0.015628238808982346
0.014454397707459272,0.3514028069231399,1.5749019277827396e-09,33.94112549695428,0.5555307440835501,0.01562831560705486
0.014621771744567183,0.35547185965270633,1.5931384850123402e-09,33.94112549695428,0.5555301648754265,0.015628394239421205
0.014791083881682071,0.3595880297922359,1.6115861558663527e-09,33.94112549695428,0.5555295721490543,0.015628474726357172
0.014962356560944336,0.3637518629356222,1.6302473938400834e-09,33.94112549695428,0.5555289656173423,0.01562855710838068
0.01513561248436208,0.3679639109944381,1.649124768980572e-09,33.94112549695428,0.555528344940918,0.015628641446811975
0.015310874616820304,0.37222473227109165,1.6682207851985258e-09,33.94112549695428,0.5555277097758499,0.01562872778549051
0.01548816618912481,0.3765348915328276,1.6875378714862818e-09,33.94112549695428,0.5555270598146674,0.015628816157215546
0.015667510701081494,0.38089496008658796,1.707078586452547e-09,33.94112549695428,0.5555263947029119,0.015628906615417357
0.015848931924611134,0.38530551585473644,1.726845624881821e-09,33.94112549695428,0.5555257140737306,0.015628999232243035
0.016032453906900418,0.389767143451663,1.7468416086460076e-09,33.94112549695428,0.5555250175650484,0.015629094027876923
0.0162181009735893,0.39428043426127274,1.7670690811207729e-09,33.94112549695428,0.5555243048375867,0.015629191054523078
0.016405897731995397,0.39884598651537423,1.787530776718206e-09,33.94112549695428,0.5555235754819143,0.015629290400016257
0.016595869074375606,0.403464405372973,1.8082293518962601e-09,33.94112549695428,0.5555228291070522,0.015629392087942163
0.016788040181225608,0.40813630300048664,1.8291676609797844e-09,33.94112549695428,0.5555220653549182,0.015629496168248876
0.016982436524617443,0.4128622986528847,1.8503484241778195e-09,33.94112549695428,0.5555212837893094,0.015629602723449612
0.017179083871575886,0.4176430187557725,1.871774506874077e-09,33.94112549695428,0.5555204839841371,0.015629711804221617
0.017378008287493755,0.42247909698842073,1.8934486341022974e-09,33.94112549695428,0.5555196655539925,0.01562982345176949
0.01757923613958693,0.4273711743677615,1.915373736027272e-09,33.94112549695428,0.5555188280304079,0.015629937740560602
