tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:3.988001125313737e-05,0.8028300624773725,0.0018531930200632485,0.6289272154420426
0.1,1000,62.83185307179586,2.1709079388110846,3.0698363205365547e-05,0.7940504237539018,1.843646945767265,171.25962281250736,0.0012636137809109416,7424.097444337592
0.1,1000,62.83185307179586,2.591579188665106,4.141921675866685e-05,0.7848489845225839,1.5447735529775624,185.70025203871396,0.002595955863661163,12411.880074978575
0.1,1000,62.83185307179586,3.0937667005816545,5.548769657484542e-06,0.8193604302922418,1.2944899507718213,232.07514142322614,0.012523086298740597,20911.570716052123
0.1,1000,62.83185307179586,3.6932664220683193,1.2317014076732861e-05,0.8292032358379084,1.0849236824112105,337.316508938298,0.01066481919234295,35362.84426729336
0.1,1000,62.83185307179586,4.408935186293411,2.8687097993423896e-06,0.83387936893445,0.9094830473931615,539.6564295074386,0.07075594690258365,59925.662793074196
0.1,1000,62.83185307179586,5.263283840229962,6.126940271882085e-06,0.8467169125542882,0.7626497873396341,898.4914859164999,0.7566492780088153,101680.56552351493
0.1,1000,62.83185307179586,6.283185307179586,8.485500041712882e-06,0.8810432124262518,0.6398055307762305,1517.062428967947,5.444525282750969,172674.00453263609
0.1,1000,62.83185307179586,7.500719855274338,2.3629560040497786e-06,0.8397169722108732,0.5370865897555152,2573.8839015372632,4.622140814544492,293399.4110710232
0.1,1000,62.83185307179586,8.954184159270191,1.2309916642212021e-05,0.8623633010868248,0.45126249885568076,4374.428570477279,7.452129401765647,498719.9457294876
0.1,1000,62.83185307179586,10.689295894946174,1.7158128006381053e-06,0.8851611117905055,0.3796345619888336,7439.367567836858,7.011391618639092,847944.8027812912
0.1,1000,62.83185307179586,12.760631755760757,1.6517571945768813e-05,0.8364365068092835,0.3199512157360164,12654.870886330085,15.779344824268188,1441971.6051900245
0.1,1000,62.83185307179586,15.233344123546667,2.9125738375902108e-05,0.8119416854629566,0.27033766012381105,21528.70978527903,7.129659315213704,2452449.941984005
0.1,1000,62.83185307179586,18.185210389887885,1.8392827632618896e-06,0.8776464869550504,0.22923768802088088,36626.22834621064,50.41647046767952,4171395.8849839787
0.1,1000,62.83185307179586,21.70907938811084,1.0586634441254044e-05,0.8726538104878581,0.19536620312148892,62311.542896505984,89.66041663925685,7095598.793100574
0.1,1000,62.83185307179586,25.91579188665106,nan,nan,0.16767156799704827,106010.07923887405,27.04419688899361,12070218.61869575
0.1,1000,62.83185307179586,30.93766700581654,nan,nan,0.14530800804929786,180353.15722204724,54.54938217695245,20533081.281051338
0.1,1000,62.83185307179586,36.932664220683186,nan,nan,0.12762075621065647,306830.88668539404,20.267243016392428,34930287.025556535
0.1,1000,62.83185307179586,44.0893518629341,nan,nan,0.11415402727241822,522002.2011516575,141.79417615516232,59423265.69549488
0.1,1000,62.83185307179586,52.6328384022996,nan,nan,0.10472497839359084,888066.2362760742,130.96299707326654,101091657.26665963
0.1,1000,62.83185307179586,62.83185307179586,nan,nan,0.1,1510830.4906632337,331.64765644246484,171979717.1793138
0.1,1000,125.66370614359172,2.1709079388110846,0.00032254296483720686,0.733047266893182,3.6856439948224864,286.68327199892946,0.0015072536472189313,8365.591800513097
0.1,1000,125.66370614359172,2.591579188665106,5.5241191541527846e-05,0.7784865702476884,3.087577392648999,272.7633046465706,0.02882802398767126,10862.404639201977
0.1,1000,125.66370614359172,3.0937667005816545,4.900593274826861e-05,0.7829181085008975,2.5866283271470913,289.5397267770062,0.27260780479230406,15007.69138315372
0.1,1000,125.66370614359172,3.6932664220683193,0.00010442869063998528,0.7843447215969561,2.167039807307391,362.4939454439749,0.3359749344245403,21766.469943712826
0.1,1000,125.66370614359172,4.408935186293411,1.2826771406936044e-05,0.8521122606837611,1.81561398626462,531.28836525507,2.9306796489101865,32657.677805902353
0.1,1000,125.66370614359172,5.263283840229962,1.4820436940053109e-05,0.8235003814421007,1.5212970286735075,852.3903155079354,3.3862696210035046,50399.90299748049
0.1,1000,125.66370614359172,6.283185307179586,2.421486975331992e-05,0.8081703033398078,1.2748314286434037,1420.386071537742,15.965734494541069,79612.97118829591
0.1,1000,125.66370614359172,7.500719855274338,3.94961371334791e-05,0.8197860169198711,1.0684648163696056,2400.339598709634,31.2365340549782,128136.78048496263
0.1,1000,125.66370614359172,8.954184159270191,4.028564652140457e-05,0.8145118311884451,0.8957061458317946,4075.9275607338523,111.6456809290386,209277.80573387365
0.1,1000,125.66370614359172,10.689295894946174,6.159864838522162e-06,0.871083587971134,0.7511215172367143,6932.196426637208,170.1112908163649,345632.2873870772
0.1,1000,125.66370614359172,12.760631755760757,6.455134810520733e-06,0.8391023379122939,0.6301633001045575,11796.272365120649,238.53726907114427,575590.513024399
0.1,1000,125.66370614359172,15.233344123546667,1.375349902667189e-06,0.8861040425438798,0.5290271357412344,20075.700142181424,153.13037921374658,964401.3842610386
0.1,1000,125.66370614359172,18.185210389887885,9.118269496370117e-06,0.8675356191277098,0.4445323814878852,34163.33488415884,461.08052000583643,1622994.4757462342
0.1,1000,125.66370614359172,21.70907938811084,1.5615071011386125e-05,0.859831191116369,0.374022182711159,58132.48761852468,892.1527764915938,2739998.963767699
0.1,1000,125.66370614359172,25.91579188665106,1.6611148366223804e-05,0.8413154100134903,0.3152802074908327,98908.15794124654,2117.001098305041,4637443.306286512
0.1,1000,125.66370614359172,30.93766700581654,nan,nan,0.2664613877009191,168313.82351914878,1592.9850255369702,7862353.060302506
