tau,omega_0,omega,intH,DintH,normax,Teff
0.3981071705534973,25.132741228718345,157.82647919764753,146.30509832914336,18.106875238282637,1793.5041824138686,7.141567857788058
0.5011872336272724,25.132741228718345,125.3660286138159,146.56219443332918,17.846256950655427,1426.1544403807638,7.150140291848638
0.6309573444801934,25.132741228718345,99.58177620320615,146.96391306553713,17.800374875779926,1134.367349369178,7.163495040700343
0.7943282347242815,25.132741228718345,79.10061650220122,147.58710494547475,16.73577417040219,902.6041351404244,7.184536676600892
1.0,25.132741228718345,62.83185307179586,148.54920930270706,14.30659804579426,718.5224858075801,7.216833359220688
1.2589254117941675,25.132741228718345,49.90911493497502,150.166053808114,14.395937258162604,572.3192622838933,7.26953779389271
1.584893192461114,25.132741228718345,39.64421916294997,152.77818954682178,14.416472235369923,456.20841928083166,7.357409732720442
1.9952623149688797,25.132741228718345,31.490522624728598,156.84862438975682,14.518788718407052,364.0063285958072,7.500049168936734
2.511886431509581,25.132741228718345,25.013811247045705,163.3120803308488,12.669335691831348,290.80241275793304,7.729470252908194
3.1622776601683795,25.132741228718345,19.8691765315922,173.62086463428147,6.314712022002309,232.69753522344334,8.094696024408215
3.981071705534973,25.132741228718345,15.782647919764754,187.73232457040532,2.8272951728922298,186.59619417044047,8.598574975461492
5.011872336272725,25.132741228718345,12.536602861381587,206.58378406916324,0.612006657833865,150.04142155009987,9.27515182938948
6.309573444801933,25.132741228718345,9.958177620320615,231.53830839745802,0.1674780382391961,121.08354917403825,10.186295222993138
7.943282347242818,25.132741228718345,7.910061650220119,264.2959397540469,0.13751838882066086,98.17579114148491,11.388903568387633
10.0,25.132741228718345,6.283185307179586,307.06405820422,0.11403999439664089,80.09100798314175,12.957857720795522
0.1,50.26548245743669,628.3185307179585,262.7574226191884,48.253891143619256,14437.326797795917,13.29215347762859
0.12589254117941673,50.26548245743669,499.0911493497503,262.8208935793701,44.25008171614786,11468.687937425238,13.292787192100969
0.15848931924611134,50.26548245743669,396.4421916294999,262.8635206234933,44.0347182417592,9110.615476980454,13.29384623010823
0.19952623149688797,50.26548245743669,314.90522624728595,262.93161296002376,38.78117810828372,7237.5334588257,13.295570450087196
0.251188643150958,50.26548245743669,250.13811247045714,263.02403418117507,41.686815980331865,5749.693434690607,13.298369401675604
0.31622776601683794,50.26548245743669,198.691765315922,263.16761171442533,41.77174182977483,4567.862496939698,13.302921142139477
0.3981071705534973,50.26548245743669,157.82647919764753,263.36314194835677,48.36874693208819,3629.1038371163236,13.310311048452967
0.5011872336272724,50.26548245743669,125.3660286138159,263.73324924307883,47.57387164246752,2883.4251310729974,13.322283122976183
0.6309573444801934,50.26548245743669,99.58177620320615,264.37079729774877,29.90846676910749,2291.1162649023854,13.342353604113205
0.7943282347242815,50.26548245743669,79.10061650220122,265.30220154096094,30.134063253134627,1820.6346257517523,13.373679872980665
1.0,50.26548245743669,62.83185307179586,266.74817132115595,30.479360182491916,1446.925341358025,13.422066562167059
1.2589254117941675,50.26548245743669,49.90911493497502,269.0473373728972,30.86958185486165,1150.0870146295358,13.498767285938946
1.584893192461114,50.26548245743669,39.64421916294997,272.67676213070223,31.01774629049646,914.3118982788078,13.622409331016469
1.9952623149688797,50.26548245743669,31.490522624728598,277.76067446387503,29.658313521949456,727.0440691248299,13.792869060865774
2.511886431509581,50.26548245743669,25.013811247045705,284.54420283348963,27.57245619354207,578.3107704279557,14.031022312907384
3.1622776601683795,50.26548245743669,19.8691765315922,293.75582935002086,21.335477693689416,460.1913115553392,14.363592355496927
3.981071705534973,50.26548245743669,15.782647919764754,306.0892603685881,16.438575315023474,366.395238195229,14.805963462614384
5.011872336272725,50.26548245743669,12.536602861381587,322.52007514182446,7.823438518077307,291.9273028395505,15.381031449918996
6.309573444801933,50.26548245743669,9.958177620320615,344.31437186128596,3.8137218638089987,232.8213833653342,16.139041796472036
7.943282347242818,50.26548245743669,7.910061650220119,373.1800702732948,2.666883687332587,185.9291620269795,17.162005130783623
10.0,50.26548245743669,6.283185307179586,411.39046204752714,0.79659577716559,148.75228137209422,18.540946768091462
