tau,intH,DintH,normax,epsilon,fidelity
0.01,1.3085579607914362,6.6793521317186355e-09,186.59046063504962,0.5263043508193153,0.0009767432336439947
0.010115794542598982,1.323710347844846,6.756695532066093e-09,186.59046063504962,0.5263040831611271,0.0009767476319891063
0.010232929922807542,1.3390381912710705,6.8349342292710336e-09,186.59046063504962,0.526303809262472,0.0009767521363180148
0.010351421666793436,1.3545435227591507,6.914079045405863e-09,186.59046063504962,0.5263035289755846,0.00097675674810308
0.010471285480508996,1.3702283975239824,6.994140299473178e-09,186.59046063504962,0.526303242138091,0.0009767614724621617
0.010592537251772886,1.386094894578725,7.075128790126617e-09,186.59046063504962,0.5263029485909858,0.000976766311462968
0.010715193052376065,1.4021451170103787,7.157054920502864e-09,186.59046063504962,0.526302648207739,0.0009767712660821673
0.010839269140212033,1.41838119225854,7.239929702626546e-09,186.59046063504962,0.5263023408072689,0.0009767763402331608
0.01096478196143185,1.4348052723973983,7.323764145486522e-09,186.59046063504962,0.5263020262154374,0.0009767815389101974
0.01109174815262401,1.4514195344209853,7.40856933743525e-09,186.59046063504962,0.5263017042922543,0.0009767868619021576
0.011220184543019636,1.4682261805317365,7.494356518613493e-09,186.59046063504962,0.526301374860756,0.000976792311834457
0.01135010815672315,1.4852274384323891,7.58113707748087e-09,186.59046063504962,0.5263010377286188,0.0009767978966828733
0.01148153621496883,1.5024255616212634,7.66892251612139e-09,186.59046063504962,0.5263006927174371,0.0009768036150453554
0.011614486138403426,1.5198228296909586,7.757724444605596e-09,186.59046063504962,0.5263003396711367,0.0009768094699533418
0.011748975549395297,1.5374215486305152,7.847554669027784e-09,186.59046063504962,0.5262999783757006,0.0009768154680226842
0.011885022274370183,1.5552240511310642,7.938425069208e-09,186.59046063504962,0.5262996086346241,0.0009768216112895664
0.012022644346174132,1.573232696895031,8.030347523231562e-09,186.59046063504962,0.5262992302781672,0.0009768279013383505
0.012161860006463679,1.5914498729489033,8.123334743152105e-09,186.59046063504962,0.5262988430942691,0.000976834343008323
0.012302687708123818,1.6098779939596368,8.217398526390307e-09,186.59046063504962,0.5262984468532461,0.0009768409427039159
0.01244514611771385,1.6285195025547092,8.312551507370924e-09,186.59046063504962,0.5262980413796265,0.0009768477000572048
0.012589254117941675,1.6473768696458948,8.408806317049267e-09,186.59046063504962,0.5262976264488942,0.0009768546185126188
0.012735030810166616,1.6664525947567737,8.50617571475018e-09,186.59046063504962,0.526297201822344,0.0009768617084891297
0.012882495516931342,1.6857492063540493,8.604672577759709e-09,186.59046063504962,0.5262967672794038,0.0009768689676303963
0.013031667784522994,1.705269262182686,8.70431000020433e-09,186.59046063504962,0.5262963226133571,0.000976876400047791
0.013182567385564075,1.7250153496049416,8.805101159477247e-09,186.59046063504962,0.5262958675487548,0.0009768840144667751
0.01333521432163324,1.7449900859433147,8.907059415984991e-09,186.59046063504962,0.5262954018785307,0.0009768918131216277
0.013489628825916533,1.7651961188274712,9.010198105414285e-09,186.59046063504962,0.5262949253434267,0.000976899797827023
0.013645831365889245,1.7856361265451846,9.114531481987931e-09,186.59046063504962,0.5262944376795179,0.0009769079758134391
0.013803842646028852,1.8063128183973376,9.220072792921752e-09,186.59046063504962,0.5262939386419447,0.0009769163538745518
0.013963683610559377,1.8272289350570374,9.326836193559312e-09,186.59046063504962,0.5262934279625217,0.000976924931791089
0.01412537544622754,1.848387248932893,9.434835670542319e-09,186.59046063504962,0.5262929053604555,0.0009769337156015205
0.01428893958511103,1.8697905645364916,9.544086127747514e-09,186.59046063504962,0.5262923705674913,0.0009769427161917677
0.014454397707459272,1.8914417188541313,9.654601436457494e-09,186.59046063504962,0.5262918232885646,0.000976951931262744
0.014621771744567183,1.913343581722867,9.766396227330054e-09,186.59046063504962,0.5262912632586544,0.0009769613666020137
0.014791083881682071,1.935499056210897,9.879485993180559e-09,186.59046063504962,0.5262906901515089,0.000976971036105043
0.014962356560944336,1.9579110790023684,9.993884830371974e-09,186.59046063504962,0.5262901036661723,0.0009769809360377292
0.01513561248436208,1.9805826207866244,1.010960878422909e-08,186.59046063504962,0.5262895035166725,0.000976991072172947
0.015310874616820304,2.003516686651974,1.0226672301095335e-08,186.59046063504962,0.5262888893424925,0.0009770014599747225
0.01548816618912481,2.026716316484003,1.0345091585022698e-08,186.59046063504962,0.52628826085657,0.0009770120960826258
0.015667510701081494,2.05018458536852,1.0464882340896486e-08,186.59046063504962,0.5262876177048977,0.0009770229855485821
0.015848931924611134,2.0739246039991435,1.0586059967423317e-08,186.59046063504962,0.5262869595374413,0.0009770341460416338
0.016032453906900418,2.09793951908963,1.0708640752789267e-08,186.59046063504962,0.5262862860384923,0.000977045572969656
0.0162181009735893,2.1222325137909617,1.0832640980409924e-08,186.59046063504962,0.5262855968129979,0.000977057273799117
0.016405897731995397,2.1468068081132743,1.0958077051228393e-08,186.59046063504962,0.5262848915047115,0.0009770692647760877
0.016595869074375606,2.1716656593526604,1.1084965590834467e-08,186.59046063504962,0.5262841697667666,0.000977081541858088
0.016788040181225608,2.196812362522927,1.1213323455536162e-08,186.59046063504962,0.5262834311756328,0.0009770941165801487
0.016982436524617443,2.2222502507923405,1.1343167621337413e-08,186.59046063504962,0.5262826753601292,0.0009771069999909945
0.017179083871575886,2.2479826959254385,1.1474515312307615e-08,186.59046063504962,0.5262819019078393,0.0009771201908342192
0.017378008287493755,2.2740131087299504,1.1607383924253784e-08,186.59046063504962,0.5262811104185204,0.0009771337073588124
0.01757923613958693,2.300344939508899,1.1741791108854649e-08,186.59046063504962,0.5262803004707685,0.0009771475502818984
