tau,intH,DintH,normax,epsilon,fidelity
0.01,0.2431113450972755,1.0895659633856566e-09,33.94112549695428,0.49998933263111517,0.015626565051329942
0.010115794542598982,0.2459264417978917,1.1021825437463988e-09,33.94112549695428,0.49998908337932874,0.015626602242617596
0.010232929922807542,0.24877413578199012,1.1149451806138737e-09,33.94112549695428,0.4999888283225096,0.01562664031221399
0.010351421666793436,0.2516548045083234,1.1278556373344947e-09,33.94112549695428,0.4999885673148947,0.015626679279004144
0.010471285480508996,0.25456882980641127,1.140915591277443e-09,33.94112549695428,0.4999883002131894,0.01562671917715536
0.010592537251772886,0.2575165979271504,1.15412676995625e-09,33.94112549695428,0.49998802687553656,0.015626760016345793
0.010715193052376065,0.2604984995940126,1.1674909305373765e-09,33.94112549695428,0.49998774716820626,0.01562680181870098
0.010839269140212033,0.2635149300548336,1.1810098383730101e-09,33.94112549695428,0.4999874609317356,0.015626844618871125
0.01096478196143185,0.266566289134204,1.1946852852698711e-09,33.94112549695428,0.4999871680122556,0.015626888429686226
0.01109174815262401,0.26965298128646437,1.2085190888929016e-09,33.94112549695428,0.4999868682667771,0.015626933273614925
0.011220184543019636,0.2727754156493163,1.2225130817064035e-09,33.94112549695428,0.4999865615259629,0.015626979185906317
0.01135010815672315,0.2759340060980523,1.2366691147145357e-09,33.94112549695428,0.49998624763067323,0.015627026185098335
0.01148153621496883,0.27912917130041537,1.250989106684093e-09,33.94112549695428,0.499985926405446,0.01562707429066009
0.011614486138403426,0.2823613347720918,1.2654748388508247e-09,33.94112549695428,0.49998559769294726,0.015627123540342843
0.011748975549395297,0.28563092493284914,1.2801283863234786e-09,33.94112549695428,0.4999852613127219,0.015627173958614567
0.011885022274370183,0.28893837516332155,1.2949515345119823e-09,33.94112549695428,0.49998491708726184,0.015627225564244958
0.012022644346174132,0.2922841238624547,1.309946406934711e-09,33.94112549695428,0.4999845648217427,0.01562727839229997
0.012161860006463679,0.29566861450561444,1.3251148714551672e-09,33.94112549695428,0.4999842043474345,0.015627332477996223
0.012302687708123818,0.29909229570336987,1.3404589784622896e-09,33.94112549695428,0.4999838354651299,0.015627387837664056
0.01244514611771385,0.30255562126095503,1.35598072012336e-09,33.94112549695428,0.4999834579715574,0.01562744450339564
0.012589254117941675,0.30605905023842145,1.3716822805636547e-09,33.94112549695428,0.49998307167905753,0.01562750252289411
0.012735030810166616,0.3096030470114852,1.3875655685753087e-09,33.94112549695428,0.4999826763766727,0.015627561908947384
0.012882495516931342,0.31318808133308,1.4036328205963532e-09,33.94112549695428,0.4999822718562985,0.015627622693263926
0.013031667784522994,0.31681462839562174,1.419886122631768e-09,33.94112549695428,0.4999818578900763,0.015627684929576356
0.013182567385564075,0.32048316889399564,1.4363276733351388e-09,33.94112549695428,0.4999814342771762,0.015627748634463014
0.01333521432163324,0.32419418908927095,1.452959519138066e-09,33.94112549695428,0.49998100078564744,0.01562781383932654
0.013489628825916533,0.3279481808731549,1.4697840427374542e-09,33.94112549695428,0.49998055717610396,0.015627880594958076
0.013645831365889245,0.33174564183319255,1.4868033413597756e-09,33.94112549695428,0.4999801032266126,0.015627948932454144
0.013803842646028852,0.33558707531872084,1.504019711074181e-09,33.94112549695428,0.49997963869063045,0.01562801887904707
0.013963683610559377,0.33947299050758695,1.5214354417156586e-09,33.94112549695428,0.4999791633255227,0.015628090482334427
0.01412537544622754,0.3434039024736405,1.5390528306001919e-09,33.94112549695428,0.4999786768601194,0.015628163787939096
0.01428893958511103,0.34738033225500475,1.556874222477609e-09,33.94112549695428,0.49997817905948,0.015628238820597825
0.014454397707459272,0.3514028069231399,1.5749019277827396e-09,33.94112549695428,0.49997766965611656,0.015628315621863596
0.014621771744567183,0.3554718596527064,1.593138435952192e-09,33.94112549695428,0.49997714835614077,0.015628394258050654
0.014791083881682071,0.3595880297922359,1.6115861558663527e-09,33.94112549695428,0.4999766149123085,0.015628474745930314
0.014962356560944336,0.3637518629356222,1.6302473938400834e-09,33.94112549695428,0.49997606903299746,0.015628557128193055
0.01513561248436208,0.3679639109944381,1.649124768980572e-09,33.94112549695428,0.49997551040977906,0.015628641475780764
0.015310874616820304,0.3722247322710916,1.6682207886679727e-09,33.94112549695428,0.4999749387711037,0.015628727815732813
0.01548816618912481,0.3765348915328276,1.6875378714862818e-09,33.94112549695428,0.4999743538050758,0.015628816188024985
0.015667510701081494,0.38089496008658796,1.707078586452547e-09,33.94112549695428,0.49997375520012277,0.015628906658801442
0.015848931924611134,0.38530551585473644,1.726845624881821e-09,33.94112549695428,0.4999731426214642,0.0156289992759126
0.016032453906900418,0.389767143451663,1.7468416086460076e-09,33.94112549695428,0.49997251577368634,0.01562909407328047
0.0162181009735893,0.39428043426127274,1.7670690811207729e-09,33.94112549695428,0.4999718743149373,0.015629191111309546
0.016405897731995397,0.39884598651537423,1.787530776718206e-09,33.94112549695428,0.499971217880766,0.015629290462269997
0.016595869074375606,0.403464405372973,1.8082293518962601e-09,33.94112549695428,0.49997054615329234,0.015629392152530643
0.016788040181225608,0.40813630300048664,1.8291676609797844e-09,33.94112549695428,0.4999698587746062,0.015629496235359114
0.016982436524617443,0.4128622986528847,1.8503484241778195e-09,33.94112549695428,0.49996915534767455,0.01562960280993207
0.017179083871575886,0.4176430187557725,1.871774506874077e-09,33.94112549695428,0.49996843553271664,0.015629711893822996
0.017378008287493755,0.42247909698842073,1.8934486341022974e-09,33.94112549695428,0.4999676989323166,0.0156298235430409
0.01757923613958693,0.4273711743677615,1.9153736769382534e-09,33.94112549695428,0.49996694516455664,0.01562993785915056
