tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:0.0009992053928248698,0.5251666708804286,0.01459799255089855,0.3509823856482197
0.1,400,62.83185307179586,2.1709079388110846,0.01799561124437705,0.32135604750904817,1.8567074987623158,238.87896998611888,6.331477930120871e-07,5587.014954748234
0.1,400,62.83185307179586,2.591579188665106,0.013851143920943372,0.33965985427642353,1.563523118136187,201.25716937235362,1.3996753716657832e-06,4710.405306230781
0.1,400,62.83185307179586,3.0937667005816545,0.010701164215916867,0.35780191350647617,1.3209104318009617,170.48740750021372,2.4071904063671656e-06,3976.0890045995857
0.1,400,62.83185307179586,3.6932664220683193,0.008235571250072276,0.3764898571246028,1.1222647197636366,145.74561608346323,1.7411420703882592e-06,3360.968657985491
0.1,400,62.83185307179586,4.408935186293411,0.006207432243437808,0.39672860677184874,0.9639642838761889,126.364425987973,1.6195585393671136e-06,2845.6960976758055
0.1,400,62.83185307179586,5.263283840229962,0.004455568109364292,0.4196795797352089,0.8508194123139813,111.84966050638,2.625624167891178e-07,2414.0637953636424
0.1,400,62.83185307179586,6.283185307179586,0.002913445047223341,0.4464868220964284,0.788962588566174,101.9901462909604,3.874301876027116e-07,2052.4950669855457
0.1,400,62.83185307179586,7.500719855274338,0.0016129780273901773,0.4779687921114557,0.768599789878119,96.97654770048842,4.603998905050198e-07,1797.4152683343425
0.1,400,62.83185307179586,8.954184159270191,0.0006560050307558797,0.5142184220777061,0.7934158545467613,97.05094454809866,6.507091721784963e-07,2116.457300825121
0.1,400,62.83185307179586,10.689295894946174,0.0001342205115707446,0.5541523318140225,0.8656239133602691,101.83122153423616,3.4922330391576323e-09,2514.695836061721
0.1,400,62.83185307179586,12.760631755760757,4.943795299552817e-06,0.595306892225139,0.9701264982671582,110.74001291518469,8.209625609505785e-07,2998.228004200389
0.1,400,62.83185307179586,15.233344123546667,4.489101144535761e-05,0.6342965429815669,1.105900405347096,123.5471779839279,1.7441085475253846e-06,3579.727967337782
0.1,400,62.83185307179586,18.185210389887885,3.836257514501245e-05,0.667981265512504,1.2756390945428502,140.3677350094405,1.396785294647539e-07,4275.394964572543
0.1,400,62.83185307179586,21.70907938811084,5.7850958662555345e-06,0.6944683931778601,1.4839429747081014,161.56996646906913,1.5841001678357624e-06,5106.219823717823
0.1,400,62.83185307179586,25.91579188665106,3.010395497302202e-05,0.7132152715525827,1.7369871048914067,187.7282707114474,1.5789232866255862e-06,6097.935228925472
0.1,400,62.83185307179586,30.93766700581654,4.5451391104384104e-05,0.7252540722614904,2.0425309500401525,219.61074233128113,4.062460372837531e-07,7281.513796972787
0.1,400,62.83185307179586,36.932664220683186,3.930063477095291e-05,0.73255761873974,2.41004145561752,258.1872427187721,2.134784041278475e-07,8694.064070278442
0.1,400,62.83185307179586,44.0893518629341,6.304792518302604e-05,0.7359814214432292,2.851107346739919,304.6510374721713,2.1227240155062305e-06,10379.953092619686
0.1,400,62.83185307179586,52.6328384022996,7.894494608781337e-05,0.7355753047560262,3.3795245084776497,360.45125131968496,5.029379216082771e-06,12392.17663198642
0.1,400,62.83185307179586,62.83185307179586,8.915359104244802e-05,0.7311305003244208,4.011878143723757,427.33549745906816,2.1623660057337474e-07,14794.011884774023
0.1,400,125.66370614359172,2.1709079388110846,0.030195261024647726,0.291952997483353,3.6968909557120315,484.57861030559104,5.338576105597169e-06,10987.439448861418
0.1,400,125.66370614359172,2.591579188665106,0.023296254878539924,0.3107428870625533,3.1062266012185513,407.5069861013419,2.7494645561968507e-06,9234.220151826512
0.1,400,125.66370614359172,3.0937667005816545,0.01811654037274107,0.3287029659543603,2.6171129142465532,343.6310766084307,4.015382572774439e-06,7765.587548564123
0.1,400,125.66370614359172,3.6932664220683193,0.014122115712524464,0.34646049688558733,2.2157607305127747,291.0516689944834,3.911332206557842e-06,6535.346855335933
0.1,400,125.66370614359172,4.408935186293411,0.010894994603080726,0.364969920468073,1.8912897409167986,248.24673676745692,2.3988326592178067e-06,5504.801734716561
0.1,400,125.66370614359172,5.263283840229962,0.008135735050419531,0.38540876752573966,1.6356994049567957,214.03450286987595,1.3969041611095352e-06,4641.537130092234
0.1,400,125.66370614359172,6.283185307179586,0.0056744151836333225,0.40904364063024995,1.4438869717573934,187.5537497165202,1.4352396399531405e-06,3918.399673336042
0.1,400,125.66370614359172,7.500719855274338,0.003486132995518249,0.4369927021702006,1.312616875117547,168.23934523566055,2.0290665564915366e-06,3312.6435951155268
0.1,400,125.66370614359172,8.954184159270191,0.0016939338824523097,0.46984010294937706,1.2399849191557935,155.7435951868919,3.71740560141216e-07,3184.615782469132
0.1,400,125.66370614359172,10.689295894946174,0.0005054170014574248,0.507138348344983,1.2256121017773534,149.80203080823946,1.6867999148150132e-06,3762.4332403517824
0.1,400,125.66370614359172,12.760631755760757,2.80886174239953e-05,0.5470302222403796,1.2658082864419895,150.1698650397242,2.043206171325855e-06,4468.880450611117
0.1,400,125.66370614359172,15.233344123546667,4.427049656258303e-05,0.5864696313325733,1.356104439892403,156.68439568250673,1.1561424323892205e-06,5318.960638696358
0.1,400,125.66370614359172,18.185210389887885,9.367303098500302e-05,0.6223546739256938,1.496707505501981,169.33766631699294,4.5860597596607613e-08,6339.3788761448795
0.1,400,125.66370614359172,21.70907938811084,1.471294970109121e-05,0.6527613907670354,1.6934664067447014,188.3212996859678,2.015036466710836e-06,7559.719354836262
0.1,400,125.66370614359172,25.91579188665106,2.653304582029919e-05,0.676782350287151,1.9535772903466027,214.08822069798825,8.616766699569165e-07,9018.091982801578
0.1,400,125.66370614359172,30.93766700581654,6.581714815650288e-05,0.6944318376175428,2.2820678864883543,247.41072566240598,4.775160285713976e-07,10760.199084408745
0.1,400,125.66370614359172,36.932664220683186,5.528660935878383e-05,0.7073121224306208,2.68820400503161,289.3271224373408,4.11469512204643e-06,12840.732176987323
