tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:0.015812976888804457,0.5444821663233425,0.08667738187001986,0.3694078730124197
0.1,1000,62.83185307179586,2.1709079388110846,0.004121748391408492,0.6590489314620309,2.2876961711591592,56.465498559511005,0.00018167392154673156,2474.4108389299377
0.1,1000,62.83185307179586,2.591579188665106,0.0017615508252134065,0.6812032503589804,2.019343828691211,48.97425333283759,0.00023767788415088474,2052.7158926468123
0.1,1000,62.83185307179586,3.0937667005816545,0.0012210746185084404,0.6947141013976172,1.8526441312782032,43.71030118590602,8.251961671318876e-05,1695.0855150807106
0.1,1000,62.83185307179586,3.6932664220683193,0.0020073598917709685,0.7015882981727407,1.7661281285402741,40.38539963668718,3.619406395622184e-05,1390.2748139527096
0.1,1000,62.83185307179586,4.408935186293411,0.0034718517675338583,0.7047148635478087,1.7506230376812122,38.8046740662238,5.592452073345213e-06,1128.7034506454106
0.1,1000,62.83185307179586,5.263283840229962,0.004893715347682099,0.7068015523755395,1.8013905807456947,38.85776457077026,4.530562556936957e-05,1051.291733246049
0.1,1000,62.83185307179586,6.283185307179586,0.00560346962210111,0.7098653892690273,1.9169401446707368,40.511703811050175,0.00010679289472998051,1262.1783507849048
0.1,1000,62.83185307179586,7.500719855274338,0.005129169619266058,0.7150335096551986,2.0986515360499345,43.7809378571699,0.00028960033155291955,1514.7338702436648
0.1,1000,62.83185307179586,8.954184159270191,0.003516672881964313,0.7223058997193434,2.367559048496625,48.71020132965375,0.0002760048078656041,1816.197967356572
0.1,1000,62.83185307179586,10.689295894946174,0.001798816109934958,0.7304224511511112,2.734648688557198,55.39793238099923,0.0005145054903026562,2175.4335193875218
0.1,1000,62.83185307179586,12.760631755760757,0.0018052686074817728,0.7367974239291146,3.1976190306584438,64.03711733200109,0.0006895750256860482,2603.475928513227
0.1,1000,62.83185307179586,15.233344123546667,0.0032764662514609758,0.7379703638181766,3.768417744269684,74.96542872627789,0.0007348161961745142,3113.6563371429215
0.1,1000,62.83185307179586,18.185210389887885,0.0018760615504809972,0.7337681393128958,4.475100335443734,88.53894552229504,0.0006271497903743966,3721.946893174551
0.1,1000,62.83185307179586,21.70907938811084,0.0027595005545601784,0.7279828503210005,5.331686454966459,105.09559045574856,0.0021649464892603515,4447.4384291770275
0.1,1000,62.83185307179586,25.91579188665106,0.011669278063924725,0.725036415328562,6.360519642427961,125.0868325449842,0.0035896184695811,5312.948377324181
0.1,1000,62.83185307179586,30.93766700581654,0.003900050720185604,0.7435005095163743,7.591858290844074,149.09334139483016,0.002811981810754407,6345.7072540717645
0.1,1000,62.83185307179586,36.932664220683186,0.004256949333402713,0.7529847966489353,9.06277738939162,177.83189270800366,0.003250265741658804,7578.148799998629
0.1,1000,62.83185307179586,44.0893518629341,0.0025629199383012187,0.7736752804696901,10.819090603168968,212.18704267551092,0.0028228088927652675,9049.034657281025
0.1,1000,62.83185307179586,52.6328384022996,0.0007404028557002492,0.7532166751799688,12.915774346960553,253.22815439743653,0.00038598518282276944,10804.62841312182
0.1,1000,62.83185307179586,62.83185307179586,0.0014510922511177552,0.7627585901341611,15.418578368786156,302.2390605714969,5.267418259791157e-05,12900.14995396587
0.1,1000,125.66370614359172,2.1709079388110846,0.010915861818404812,0.6222857095698808,4.25203953156382,94.1907272147341,0.0034981985545012514,5890.257536665711
0.1,1000,125.66370614359172,2.591579188665106,0.0017150250896300074,0.6409758014971353,3.549599253043517,78.83451396870801,0.028760619688340754,4908.598728701431
0.1,1000,125.66370614359172,3.0937667005816545,0.0023217654347969497,0.6120133520399467,3.004188922364522,66.97610701255259,0.002605283803231665,4146.635604817763
0.1,1000,125.66370614359172,3.6932664220683193,0.015979226323949637,0.5523003130610818,2.618263723600982,58.30197852036199,0.002296808317401842,3515.8353848257907
0.1,1000,125.66370614359172,4.408935186293411,0.035863894631671195,0.48621408184014586,2.3428363888184567,52.54187576840141,0.0020785560611501774,2996.3676582787934
0.1,1000,125.66370614359172,5.263283840229962,0.05238606336562674,0.43265499672644125,2.193482365160984,49.497185103938754,0.016674010856504353,2571.9093360586103
0.1,1000,125.66370614359172,6.283185307179586,0.05847389071282311,0.40332393778434966,2.2172438215218655,48.99354222785475,0.025139184097403386,2229.1331326320205
0.1,1000,125.66370614359172,7.500719855274338,0.05221635057587433,0.4032184995768647,2.3668568174495044,50.87711573330578,0.024800607840683123,2010.6816700114414
0.1,1000,125.66370614359172,8.954184159270191,0.03727786072926399,0.4308832654740933,2.6263641083076283,55.03729389427281,0.08199569434412814,2445.5406711842415
0.1,1000,125.66370614359172,10.689295894946174,0.02090128282554231,0.47864951256981797,2.9922345832001334,61.44834693789097,0.1235302548028114,2959.9005371268886
0.1,1000,125.66370614359172,12.760631755760757,0.009126884954979216,0.535194975798398,3.4685087149128124,70.19274516784989,0.09629898630722795,3568.8614492326815
0.1,1000,125.66370614359172,15.233344123546667,0.003115078260063106,0.5907367507189479,4.07116707603688,81.55403344697685,0.12631371376756823,4290.975276306111
0.1,1000,125.66370614359172,18.185210389887885,0.0017517800090968343,0.6398967348883098,4.815109266816725,95.76367040737912,0.13240486835149343,5148.613210647728
0.1,1000,125.66370614359172,21.70907938811084,0.0034765600784874397,0.6804111545313332,5.7133665053667135,113.1037296201033,0.13253022095099354,6168.554407517208
0.1,1000,125.66370614359172,25.91579188665106,0.004393732852211391,0.7115081206494231,6.7921997641316425,134.086741632203,0.11830162671548879,7382.765515814439
0.1,1000,125.66370614359172,30.93766700581654,0.0036400541071185894,0.7332047245910431,8.08725556320174,159.36500877510704,0.17674569465043533,8829.371173894535
0.1,1000,125.66370614359172,36.932664220683186,0.0015629946065622998,0.7471316936639038,9.643916963080837,189.73308691795998,0.21166470431236917,10553.833360711564
0.1,1000,125.66370614359172,44.0893518629341,0.0007794820754319691,0.753067361050924,11.506628484203846,226.074287522431,0.25883974607847904,12610.369979540093
0.1,1000,125.66370614359172,52.6328384022996,0.001945364019179906,0.753610621764132,13.732527703773375,269.5687324626385,0.2840308129730147,15063.653632592952
0.1,1000,125.66370614359172,62.83185307179586,0.0010494670728190536,0.7467380004053751,16.390979880615316,321.5588858656135,0.37779172592217947,17990.841982401013
0.1,1000,188.49555921538757,2.1709079388110846,0.08355789093909681,0.3789551793637995,6.375948622535592,151.2507899603348,0.014619280795443501,5663.497904674756
0.1,1000,188.49555921538757,2.591579188665106,0.0809396324555997,0.37526574481227687,5.338614779018414,126.87348416332662,0.022035602799107323,4780.608998392921
0.1,1000,188.49555921538757,3.0937667005816545,0.07719981573133619,0.3771422061063035,4.49055674803534,107.18057335885204,0.0037863162853674485,4047.3446455439234
0.1,1000,188.49555921538757,3.6932664220683193,0.0734374203928866,0.38007966066959076,3.8149334539399367,91.73524173165997,0.0036956864507037435,3440.6403343053416
0.1,1000,188.49555921538757,4.408935186293411,0.06957878509938009,0.38348519030890577,3.319602178915612,80.0783319066183,0.025214767983714824,2941.4123273768505
0.1,1000,188.49555921538757,5.263283840229962,0.06503616522451078,0.3881673908270092,3.000437150152689,71.76569078264812,0.027973450695113096,2533.957377629952
0.1,1000,188.49555921538757,6.283185307179586,0.059323080994871755,0.3950811427677325,2.8729916612183812,66.42830218975722,0.032296055996480444,2205.458783162334
0.1,1000,188.49555921538757,7.500719855274338,0.05229152861999672,0.4050767026579024,2.8728390505187753,63.92173206451223,0.054389793848769824,1970.0176616184624
0.1,1000,188.49555921538757,8.954184159270191,0.04429402503032009,0.41871368587129487,2.9809540498649665,64.49712028352484,0.0545353677208027,2424.773409747251
0.1,1000,188.49555921538757,10.689295894946174,0.03639318335581505,0.4357366523991553,3.2353656469496084,68.27915488558703,0.10787038474324903,2961.261543816675
0.1,1000,188.49555921538757,12.760631755760757,0.030033985809866687,0.4546518354979226,3.6346631061742936,75.09013215308694,0.11692395528324226,3593.7967260798
