tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:3.988001125313737e-05,0.8028300624773725,0.0018531930200632485,0.6289272154420426
0.1,1000,62.83185307179586,2.1709079388110846,5.5254329589622646e-05,0.7850480015675221,1.843646945767265,139.335828117619,4.770655194661051e-05,2152.3751649645715
0.1,1000,62.83185307179586,2.591579188665106,5.637472170344413e-05,0.7985003563012261,1.5447735529775624,125.19553716083993,2.302415012085781e-05,2033.3627710384271
0.1,1000,62.83185307179586,3.0937667005816545,5.145615030912348e-05,0.8059807289136878,1.2944899507718213,114.21630246089809,3.255757470274673e-05,2132.456061915136
0.1,1000,62.83185307179586,3.6932664220683193,4.2051784222815384e-05,0.8109075368979842,1.0849236824112105,104.51829835661928,0.00010053561441417791,3316.9906442568963
0.1,1000,62.83185307179586,4.408935186293411,1.4948912728678864e-05,0.8493506034042893,0.9094830473931615,95.81967967692542,7.461751978342338e-05,5367.432902880916
0.1,1000,62.83185307179586,5.263283840229962,1.3749058720460997e-05,0.8476057728420808,0.7626497873396341,103.1392050838668,9.72629787255555e-05,8870.710049356878
0.1,1000,62.83185307179586,6.283185307179586,6.429804962627884e-06,0.8847866113773656,0.6398055307762305,140.31636827390653,1.2428921536411508e-06,14896.03665452551
0.1,1000,62.83185307179586,7.500719855274338,3.708641673976552e-06,0.8660185740091094,0.5370865897555152,272.03802541338024,4.749372305923316e-05,25120.166558200326
0.1,1000,62.83185307179586,8.954184159270191,1.1219448058342368e-05,0.8649802573492095,0.45126249885568076,541.1855325009013,0.0025822469758325886,42477.21428905767
0.1,1000,62.83185307179586,10.689295894946174,1.1106576873651794e-06,0.8951494180477408,0.3796345619888336,1027.8660380288916,0.03140129099392652,71959.564118141
0.1,1000,62.83185307179586,12.760631755760757,4.890040954373325e-06,0.834473386544169,0.3199512157360164,1882.6381140811857,0.4280088742869706,122059.89530229705
0.1,1000,62.83185307179586,15.233344123546667,1.1311026530135138e-05,0.860028224114585,0.27033766012381105,3365.9455175043754,0.17030072302441113,207224.99560467675
0.1,1000,62.83185307179586,18.185210389887885,7.160557958028208e-06,0.8665174286894047,0.22923768802088088,5922.898153164858,1.129619871110514,352030.53591340216
0.1,1000,62.83185307179586,21.70907938811084,3.4234681260388514e-06,0.8412544939942799,0.19536620312148892,10312.214816333835,0.10362119186262098,598283.4745429469
0.1,1000,62.83185307179586,25.91579188665106,2.437598242679801e-06,0.8481934109219157,0.16767156799704827,17826.12200322899,0.0421824509624343,1017105.0239146561
0.1,1000,62.83185307179586,30.93766700581654,2.1924099723492886e-06,0.8439555158864521,0.14530800804929786,30664.548880879065,0.17603856415067182,1729486.7751178062
0.1,1000,62.83185307179586,36.932664220683186,7.626917082084757e-06,0.8491984738317021,0.12762075621065647,52571.92864383006,1.6990359247481739,2941261.786793464
0.1,1000,62.83185307179586,44.0893518629341,4.810234344867606e-06,0.8454541513616054,0.11415402727241822,89920.57445828442,0.4061655447148951,5002599.165518882
0.1,1000,62.83185307179586,52.6328384022996,nan,nan,0.10472497839359084,153553.92786000934,0.02759409270919587,8509219.311595645
0.1,1000,62.83185307179586,62.83185307179586,nan,nan,0.1,261922.32343056594,1.4971805475652218,14474586.592111018
0.1,1000,125.66370614359172,2.1709079388110846,0.0007173496439837555,0.7631721614832117,3.6856439948224864,259.5355575467292,0.00047367206853303365,4664.510323639647
0.1,1000,125.66370614359172,2.591579188665106,0.0002670826596556527,0.8015919866757505,3.087577392648999,224.1372417762848,0.0005010575515039751,4158.1255768551355
0.1,1000,125.66370614359172,3.0937667005816545,0.0001022226102742959,0.8074501101129691,2.5866283271470913,193.8293934228534,0.0005467918644484634,3948.6298211978847
0.1,1000,125.66370614359172,3.6932664220683193,5.2544255227207164e-05,0.7897194370667223,2.167039807307391,165.38031177636117,0.0005930565750379389,3626.3169777956405
0.1,1000,125.66370614359172,4.408935186293411,0.0001242731303726353,0.748825966954812,1.81561398626462,141.53636957248548,0.020970132707665977,5417.557225705294
0.1,1000,125.66370614359172,5.263283840229962,0.00024733285206459397,0.7430203185333412,1.5212970286735075,139.98512271637324,0.002100169392292628,14567.70040208291
0.1,1000,125.66370614359172,6.283185307179586,2.407265897074718e-05,0.8579764815254692,1.2748314286434037,187.9375820421037,0.0012084477170901664,31479.516275359707
0.1,1000,125.66370614359172,7.500719855274338,6.1357034359575e-06,0.8493170218197744,1.0684648163696056,346.4433194644457,0.07800919472551607,61652.34407583516
0.1,1000,125.66370614359172,8.954184159270191,2.020795226983867e-06,0.8970469342204872,0.8957061458317946,675.1080025539318,0.17460498047936812,114609.93380557963
0.1,1000,125.66370614359172,10.689295894946174,9.525009494443368e-06,0.8770144774159946,0.7511215172367143,1275.460977081361,0.6870795206803532,206627.6774592842
0.1,1000,125.66370614359172,12.760631755760757,9.121281245407456e-06,0.853160336828635,0.6301633001045575,2333.3506456016876,0.8918371040135753,365460.3269624989
0.1,1000,125.66370614359172,15.233344123546667,2.9377698636890476e-05,0.8285024296777915,0.5290271357412344,4171.204998774921,2.1924382369816158,638399.4656662769
0.1,1000,125.66370614359172,18.185210389887885,2.944475366045381e-05,0.8114295311163695,0.4445323814878852,7339.923600709217,4.313742938200448,1105986.3944466652
0.1,1000,125.66370614359172,21.70907938811084,1.2860656424311568e-05,0.8605108978435911,0.374022182711159,12781.35801703552,8.079652554552013,1905344.7265161194
0.1,1000,125.66370614359172,25.91579188665106,4.511382816978691e-06,0.8443144593267593,0.3152802074908327,22096.244871427974,21.504291716361404,3269878.531842066
