tau,P,omega,omega_0,fidelity,epsilon,Teff,intH,DintH,normax
#REFERENCE:0.0009992053928248698,0.5251666708804286,0.05266296194912856,0.267702833328456
0.1,6000,62.83185307179586,2.1709079388110846,1.3496688308256551e-05,0.6845855240121096,2.408615318996071,314.1582568172538,0.0005363443404810894,13967.15759209244
0.1,6000,62.83185307179586,2.591579188665106,7.645090922088046e-05,0.6685451611423276,2.093068910848793,271.66812188796547,0.0005572070740103795,11885.912470795374
0.1,6000,62.83185307179586,3.0937667005816545,0.0007868970779391743,0.5986180070760238,1.9242290937197304,246.6085193962977,0.0006915186772878797,10368.473049162818
0.1,6000,62.83185307179586,3.6932664220683193,0.000371941171295605,0.5721429386193732,2.197474795880631,278.6273872878847,0.0010142050542882,9502.460729860733
0.1,6000,62.83185307179586,4.408935186293411,1.0164519743764424e-06,0.6392698284738131,3.3515490481757797,393.34496495226443,0.0002569969450067521,13772.240024789939
0.1,6000,62.83185307179586,5.263283840229962,7.608523190516417e-05,0.655036752892275,5.674027555221953,633.6485843015029,0.0059517458754003135,28923.97516013126
0.1,6000,62.83185307179586,6.283185307179586,1.338648943291294e-05,0.7121064677912102,9.994895458884336,1082.439839655193,0.0034883924031419156,55877.19136261323
0.1,6000,62.83185307179586,7.500719855274338,7.985411742801889e-05,0.7247465219322763,17.968495675584304,1919.2943077876103,0.008312982981919244,103096.77548605339
0.1,6000,62.83185307179586,8.954184159270191,3.200691919064677e-05,0.7230458409894003,32.15973113266036,3421.0143150462004,0.054070372167848275,185041.86279105832
0.1,6000,62.83185307179586,10.689295894946174,8.72766755373862e-05,0.7369739131304958,56.7606235532627,6029.377397469027,0.05923278523658146,326366.20645032095
0.1,6000,62.83185307179586,12.760631755760757,0.00011915494148029306,0.7414473940983122,99.08386442472045,10519.676807534395,0.07638346477234587,569073.5242692064
0.1,6000,62.83185307179586,15.233344123546667,0.00013090216893083502,0.7317834599131627,171.62208276044683,18217.26005306021,0.01821949515570903,984692.2453421437
0.1,6000,62.83185307179586,18.185210389887885,9.69213348559351e-05,0.7227857487635676,295.6543496575409,31380.238802210057,0.059855165820793685,1695004.0841150093
0.1,6000,62.83185307179586,21.70907938811084,7.225894035863688e-05,0.7269367437716757,507.4050376227455,53853.18804050931,0.4132094251410333,2907280.9485077257
0.1,6000,62.83185307179586,25.91579188665106,0.00018790602097357547,0.7242618510422933,868.5316453299871,92179.89516223244,0.35621492344610206,4974271.7556504365
0.1,6000,62.83185307179586,30.93766700581654,9.466731931862422e-05,0.7267978856657101,1483.951616693662,157495.35265214706,1.063099176768124,8496237.106702348
0.1,6000,62.83185307179586,36.932664220683186,5.6270093137955825e-05,0.7223895216866728,2532.1842288975727,268746.1736318252,5.170600495903554,14494545.554913063
0.1,6000,62.83185307179586,44.0893518629341,8.577387764745549e-05,0.7328945948955452,4316.979005842289,458169.90358676156,0.22626530064179623,24707010.743820783
0.1,6000,62.83185307179586,52.6328384022996,0.00014954166473180535,0.7234623981674762,7355.138703609316,780615.7746621313,0.29362183095237615,42090347.88434255
0.1,6000,62.83185307179586,62.83185307179586,0.00011865939525793034,0.7265843918580502,12525.932183993207,1329402.037906589,0.07601784402504563,71674982.39151677
0.1,6000,125.66370614359172,2.1709079388110846,0.0006216093038310629,0.5754846054080819,4.2555279425119945,503.13031409748544,0.16998825487092353,33935.76523215338
0.1,6000,125.66370614359172,2.591579188665106,0.0004785161893899069,0.5871375001210626,3.5827945026362236,423.77983862562246,0.012505639439645272,28575.57047273571
0.1,6000,125.66370614359172,3.0937667005816545,0.0008674514859050599,0.5669715378032851,3.1046312212595653,371.8670409059829,0.010683542747376226,24046.001746945032
0.1,6000,125.66370614359172,3.6932664220683193,0.0030887312680891697,0.5316648463382534,3.0982998581778394,372.8328685769339,0.012271138495830072,20153.92356453489
