tau,omega_0,omega,intH,DintH,normax
0.1,6.283185307179586,628.3185307179585,157.00241877423602,1.3233984307589077,3411.1397479446405
0.12589254117941673,6.283185307179586,499.0911493497503,157.01345217299334,1.4156665463160931,2716.5453141063235
0.15848931924611134,6.283185307179586,396.4421916294999,157.03254088755185,1.3410456301298832,2164.8093436262234
0.19952623149688797,6.283185307179586,314.90522624728595,157.05655326213073,1.6613943513768508,1726.5498841608749
0.251188643150958,6.283185307179586,250.13811247045714,157.10702842668053,0.9276044778160824,1378.4280213725453
0.31622776601683794,6.283185307179586,198.691765315922,157.15367275976422,1.1717786078781447,1101.9049966349655
0.3981071705534973,6.283185307179586,157.82647919764753,157.21727852941453,1.8580777648670461,882.2549505345426
0.5011872336272724,6.283185307179586,125.3660286138159,157.33020249073854,1.4505025060051575,707.7807171584893
0.6309573444801934,6.283185307179586,99.58177620320615,157.47518819952745,2.277222958724451,569.1909073560149
0.7943282347242815,6.283185307179586,79.10061650220122,157.72138018861642,1.6270883594879055,459.105108384842
1.0,6.283185307179586,62.83185307179586,158.07667116383445,1.8707839761621998,371.66085001985806
1.2589254117941675,6.283185307179586,49.90911493497502,158.61431850621582,1.7937487434147932,302.2014066360267
1.584893192461114,6.283185307179586,39.64421916294997,159.42696282158272,1.6082150149745453,247.02780958801657
1.9952623149688797,6.283185307179586,31.490522624728598,160.6914209449763,2.4292290656326947,203.20186364148196
2.511886431509581,6.283185307179586,25.013811247045705,162.65455835970718,0.9677203702209454,168.3896773626496
3.1622776601683795,6.283185307179586,19.8691765315922,165.7094675450309,0.9102137662140706,140.7373748888918
3.981071705534973,6.283185307179586,15.782647919764754,170.52261018470523,1.1126941978707674,118.77237027885006
5.011872336272725,6.283185307179586,12.536602861381587,178.1640456594977,1.1839603725396342,101.32494694124505
6.309573444801933,6.283185307179586,9.958177620320615,190.42136007574626,1.8868349385095062,87.46596596099806
7.943282347242818,6.283185307179586,7.910061650220119,210.61307189966317,0.11964722322002785,76.45738606388124
10.0,6.283185307179586,6.283185307179586,246.5225285450618,0.0009912673380938486,67.71296022738343
0.1,12.566370614359172,628.3185307179585,86.7331612331452,0.007735302670695887,1722.5339886413021
0.12589254117941673,12.566370614359172,499.0911493497503,86.7507921926939,0.008715380524449756,1375.238082173621
0.15848931924611134,12.566370614359172,396.4421916294999,86.77569812632547,0.008356493134684229,1099.3711378621801
0.19952623149688797,12.566370614359172,314.90522624728595,86.81161542230558,0.006265681100074971,880.2422349684911
0.251188643150958,12.566370614359172,250.13811247045714,86.86445651694225,0.010984221808229222,706.1819603558785
0.31622776601683794,12.566370614359172,198.691765315922,86.94196128958113,0.27302789502665376,567.9209696872197
0.3981071705534973,12.566370614359172,157.82647919764753,87.05492105049123,0.055093361672589936,458.0963610381533
